bfs_id,municipalityLabel,lat,lon
2834,Ziefen,47.431388888889,7.7052777777778
2841,Anwil,47.450833333333,7.9413888888889
2842,Böckten,47.4625,7.8355555555556
2843,Buckten,47.409722222222,7.8447222222222
2844,Buus,47.505277777778,7.8644444444444
2845,Diepflingen,47.446666666667,7.8383333333333
2846,Gelterkinden,47.465277777778,7.8527777777778
2847,Häfelfingen,47.416388888889,7.8666666666667
2848,Hemmiken,47.488330555556,7.8931305555556
2849,Itingen,47.46482,7.78478
2850,Känerkinden,47.412222222222,7.8372222222222
2851,Kilchberg,47.425555555556,7.8986111111111
2852,Läufelfingen,47.395038888889,7.85585
2853,Maisprach,47.524444444444,7.8458333333333
2854,Nusshof,47.491666666667,7.8047222222222
2855,Oltingen,47.433055555556,7.9333333333333
2856,Ormalingen,47.470555555556,7.8763888888889
2857,Rickenbach,47.484619444444,7.8505805555556
2858,Rothenfluh,47.461944444444,7.9161111111111
2859,Rümlingen,47.425277777778,7.8497222222222
2860,Rünenberg,47.433055555556,7.8833333333333
2861,Sissach,47.464361111111,7.8106194444444
2862,Tecknau,47.449722222222,7.8833333333333
2863,Tenniken,47.436944444444,7.8111111111111
2864,Thürnen,47.457222222222,7.8302777777778
2865,Wenslingen,47.440833333333,7.9083333333333
2866,Wintersingen,47.495833333333,7.8252777777778
2867,Wittinsburg,47.426944444444,7.8427777777778
2868,Zeglingen,47.418055555556,7.9061111111111
2869,Zunzgen,47.449261111111,7.80795
2881,Arboldswil,47.415930555556,7.7168
2882,Bennwil,47.40317,7.77987
2883,Bretzwil,47.397861111111,7.6528194444444
2884,Diegten,47.4133,7.8112
2885,Eptingen,47.383055555556,7.8166666666667
2886,Hölstein,47.426138888889,7.7701388888889
2887,Lampenberg,47.424711111111,7.7584305555556
2888,Langenbruck,47.349444444444,7.7694444444444
2889,Lauwil,47.390138888889,7.6757
2890,Liedertswil,47.392222222222,7.7191666666667
2891,Niederdorf,47.407777777778,7.7533333333333
2892,Oberdorf,47.391944444444,7.7513888888889
2893,Reigoldswil,47.398333333333,7.6913888888889
2894,Titterten,47.401919444444,7.71745
2895,Waldenburg,47.383055555556,7.75
29,Flurlingen,47.683888888889,8.6283333333333
2901,Gächlingen,47.7027,8.499
2903,Löhningen,47.7019,8.5517
2904,Neunkirch,47.69,8.4988888888889
291,Andelfingen,47.594722222222,8.6788888888889
2914,Büttenhardt,47.75316,8.64429
2915,Dörflingen,47.7075,8.7202
2917,Lohn,47.749722222222,8.6666666666667
2919,Stetten,47.733055555556,8.65
292,Stammheim,47.635777777778,8.7920833333333
2920,Thayngen,47.75863,8.69055
2920,Thayngen,47.733055555556,8.6997222222222
293,Wädenswil,47.230277777778,8.6722222222222
293,Wädenswil,47.230277777778,8.6722222222222
2931,Bargen,47.7934,8.59191
2932,Beringen,47.69643,8.57543
2933,Buchberg,47.566666666667,8.5497222222222
2936,Merishausen,47.760555555556,8.6091666666667
2937,Neuhausen am Rheinfall,47.683055555556,8.6166666666667
2937,Neuhausen am Rheinfall,47.683055555556,8.6166666666667
2938,Rüdlingen,47.566666666667,8.5663888888889
2939,Schaffhausen,47.69653,8.63386
2939,Schaffhausen,47.69653,8.63386
294,Elgg,47.49138,8.86454
295,Horgen,47.260833333333,8.5975
295,Horgen,47.260833333333,8.5975
2951,Beggingen,47.766666666667,8.5330555555556
2952,Schleitheim,47.7493,8.4851
2953,Siblingen,47.714362914158,8.5213494411617
2953,Siblingen,47.699722222222,8.5163888888889
296,Illnau-Effretikon,47.415833333333,8.7197222222222
296,Illnau-Effretikon,47.415833333333,8.7197222222222
2961,Buch,47.716388888889,8.7830555555556
2962,Hemishofen,47.68825,8.84101
2963,Ramsen,47.699722222222,8.7997222222222
2964,Stein am Rhein,47.659444444444,8.8591666666667
297,Bauma,47.368055555556,8.8777777777778
2971,Hallau,47.6966,8.4578
2972,Oberhallau,47.7053,8.4775
2973,Trasadingen,47.66979,8.4262
2974,Wilchingen,47.666388888889,8.4666666666667
298,Wiesendangen,47.522222222222,8.7911111111111
3,Bonstetten,47.315555555556,8.4691666666667
3001,Herisau,47.3851,9.2786
3001,Herisau,47.3851,9.2786
3002,Hundwil,47.365277777778,9.3194444444444
3003,Schönengrund,47.326388888889,9.2266666666667
3004,Schwellbrunn,47.3523,9.249
3005,Stein,47.373333333333,9.3444444444444
3006,Urnäsch,47.318055555556,9.2858333333333
3007,Waldstatt,47.3575,9.2858333333333
301,Aarberg,47.045833333333,7.2763888888889
302,Bargen,47.040277777778,7.2638888888889
3021,Bühler,47.372777777778,9.4211111111111
3022,Gais,47.360555555556,9.4511111111111
3023,Speicher,47.410555555556,9.4433333333333
3024,Teufen,47.39,9.39
3025,Trogen,47.4075,9.4647222222222
303,Grossaffoltern,47.066666666667,7.3597222222222
3031,Grub,47.448055555556,9.5093611111111
3032,Heiden,47.441111111111,9.5311111111111
3033,Lutzenberg,47.458055555556,9.5836111111111
3034,Rehetobel,47.42784,9.4816
3035,Reute,47.419444444444,9.575
3036,Wald,47.415555555556,9.4902777777778
3037,Walzenhausen,47.451111111111,9.6013888888889
3038,Wolfhalden,47.453888888889,9.5508333333333
304,Kallnach,47.022222222222,7.2361111111111
305,Kappelen,47.060833333333,7.2680555555556
306,Lyss,47.075,7.3069444444444
306,Lyss,47.075,7.3069444444444
307,Meikirch,47.009722222222,7.3652777777778
308,Niederried bei Kallnach,47.0125,7.2513888888889
309,Radelfingen,46.9998,7.2683
31,Henggart,47.565,8.6855555555556
310,Rapperswil,47.063055555556,7.41
3101,Appenzell,47.333333333333,9.4166666666667
3102,Gonten,47.328333333333,9.3466666666667
3103,Rüte,47.320555555556,9.43
3104,Schlatt-Haslen,47.356666666667,9.3961111111111
3105,Schwende,47.299722222222,9.4355555555556
311,Schüpfen,47.03577,7.37466
3111,Oberegg,47.422222222222,9.5533333333333
3112,Schwende-Rüte,47.321,9.43
312,Seedorf,47.034721,7.312505
3201,Häggenschwil,47.483055555556,9.35
3202,Muolen,47.516666666667,9.3163888888889
3203,St. Gallen,47.423333333333,9.3772222222222
3203,St. Gallen,47.423333333333,9.3772222222222
3204,Wittenbach,47.46665,9.37954
321,Aarwangen,47.241388888889,7.7708333333333
3211,Berg,47.486388888889,9.4072222222222
3212,Eggersriet,47.449722222222,9.4663888888889
3213,Goldach,47.483055555556,9.4663888888889
3214,Mörschwil,47.46758,9.42615
3215,Rorschach,47.478611111111,9.4936111111111
3215,Rorschach,47.478611111111,9.4936111111111
3216,Rorschacherberg,47.466388888889,9.5
3217,Steinach,47.499722222222,9.4333333333333
3218,Tübach,47.483333333333,9.45
3219,Untereggen,47.466388888889,9.4497222222222
322,Auswil,47.1375,7.8333333333333
323,Bannwil,47.237222222222,7.7319444444444
3231,Au,47.433055555556,9.6333333333333
3232,Balgach,47.4,9.5997222222222
3233,Berneck,47.42465,9.61254
3234,Diepoldsau,47.383055555556,9.65
3235,Rheineck,47.47005,9.5834
3236,St. Margrethen,47.449722222222,9.6330555555556
3237,Thal,47.466388888889,9.5666666666667
3238,Widnau,47.399722222222,9.6333333333333
324,Bleienbach,47.186111111111,7.7569444444444
325,Busswil bei Melchnau,47.186944444444,7.8333333333333
3251,Altstätten,47.37801,9.54875
3252,Eichberg,47.34295,9.53081
3253,Marbach,47.3917,9.5681
3254,Oberriet,47.316388888889,9.5663888888889
3255,Rebstein,47.399722222222,9.5833333333333
3256,Rüthi,47.2958,9.5373
326,Gondiswil,47.145555555556,7.8736111111111
3271,Buchs,47.165555555556,9.4711111111111
3271,Buchs,47.165555555556,9.4711111111111
3272,Gams,47.2,9.4333333333333
3273,Grabs,47.183055555556,9.45
3274,Sennwald,47.266388888889,9.5
3274,Sennwald,47.24391,9.47681
3275,Sevelen,47.120430555556,9.4856888888889
3276,Wartau,47.083055555556,9.4833333333333
329,Langenthal,47.215277777778,7.7888888888889
329,Langenthal,47.215277777778,7.7888888888889
3291,Bad Ragaz,46.999722222222,9.5
3292,Flums,47.0928,9.3439
3293,Mels,47.049722222222,9.4166666666667
3294,Pfäfers,46.983055555556,9.4997222222222
3295,Quarten,47.099722222222,9.2333333333333
3296,Sargans,47.0481,9.4398
3297,Vilters-Wangs,47.016666666667,9.45
3298,Walenstadt,47.1234,9.315
33,Kleinandelfingen,47.6,8.6830555555556
331,Lotzwil,47.191388888889,7.7930555555556
3311,Amden,47.148971,9.14091
3312,Benken,47.19241,8.99573
3313,Kaltbrunn,47.216388888889,9.0333333333333
3315,Schänis,47.1588,9.0466
3316,Weesen,47.14268,9.09327
332,Madiswil,47.166388888889,7.8
333,Melchnau,47.183055555556,7.8527777777778
3338,Schmerikon,47.225277777778,8.95
3339,Uznach,47.224166666667,8.9838888888889
3340,Rapperswil-Jona,47.228611111111,8.8316666666667
3340,Rapperswil-Jona,47.228611111111,8.8316666666667
3341,Gommiswald,47.24043,9.04745
3342,Eschenbach,47.2709,8.97001
335,Oeschenbach,47.1025,7.75
3352,Ebnat-Kappel,47.2632,9.1234
3359,Wildhaus-Alt St. Johann,47.183333333333,9.2833333333333
336,Reisiswil,47.166388888889,7.8458333333333
3360,Nesslau,47.22957,9.21831
337,Roggwil,47.241666666667,7.8236111111111
3372,Hemberg,47.3005,9.1753888888889
3374,Lichtensteig,47.316388888889,9.0830555555556
3375,Oberhelfenschwil,47.349722222222,9.1
3379,Wattwil,47.29572,9.08303
338,Rohrbach,47.137222222222,7.8138888888889
339,Rohrbachgraben,47.121944444444,7.8013888888889
3392,Kirchberg,47.4,9.0333333333333
3393,Lütisburg,47.3947,9.0811
3394,Mosnang,47.35,9.0330555555556
3395,Bütschwil-Ganterschwil,47.35,9.0666666666667
3396,Neckertal,47.333333333333,9.1333333333333
34,Laufen-Uhwiesen,47.670833333333,8.6366666666667
340,Rütschelen,47.173611111111,7.775
3401,Degersheim,47.366666666667,9.1997222222222
3402,Flawil,47.40532,9.19771
3402,Flawil,47.40532,9.19771
3405,Jonschwil,47.42831,9.08848
3407,Oberuzwil,47.429444444444,9.1236111111111
3408,Uzwil,47.45,9.1333333333333
3408,Uzwil,47.45,9.1333333333333
341,Schwarzhäusern,47.253888888889,7.7666666666667
342,Thunstetten,47.203888888889,7.7569444444444
3422,Niederbüren,47.466388888889,9.2
3423,Niederhelfenschwil,47.483333333333,9.1830555555556
3424,Oberbüren,47.45,9.1663888888889
3426,Zuzwil,47.47126,9.10217
3427,Wil,47.466388888889,9.0497222222222
3427,Wil,47.466388888889,9.0497222222222
344,Ursenbach,47.1375,7.7736111111111
3441,Andwil,47.44061,9.28104
3442,Gaiserwald,47.430277777778,9.3275
3443,Gossau,47.416388888889,9.25
3443,Gossau,47.416388888889,9.25
3444,Waldkirch,47.466388888889,9.2830555555556
345,Wynau,47.260833333333,7.8111111111111
35,Marthalen,47.626666666667,8.6505555555556
3506,Vaz/Obervaz,46.716388888889,9.55
351,Bern,46.94798,7.44743
351,Bern,46.94798,7.44743
3513,Lantsch/Lenz,46.683055555556,9.5663888888889
3514,Schmitten,46.6871,9.6723
352,Bolligen,46.976111111111,7.4986111111111
353,Bremgarten bei Bern,46.9753,7.4374
354,Kirchlindach,47.0,7.4111111111111
3542,Albula/Alvra,46.665,9.572
3543,Surses,46.597772,9.599992
3544,Bergün Filisur,46.65145,9.71847
355,Köniz,46.925,7.4152777777778
355,Köniz,46.925,7.4152777777778
3551,Brusio,46.25545,10.11898
356,Muri bei Bern,46.931944444444,7.4872222222222
356,Muri bei Bern,46.931944444444,7.4872222222222
3561,Poschiavo,46.333333333333,10.049722222222
357,Oberbalm,46.873333333333,7.4038888888889
3572,Falera,46.82735,9.2085
3575,Laax,46.799722222222,9.25
3575,Laax,46.84595,9.22791
358,Stettlen,46.959444444444,7.5236111111111
3581,Sagogn,46.7922,9.2558
3582,Schluein,46.783055555556,9.2330555555556
359,Vechigen,46.946944444444,7.5625
360,Wohlen bei Bern,46.971944444444,7.3569444444444
3603,Vals,46.616388888889,9.1833333333333
361,Zollikofen,46.999722222222,7.4569444444444
361,Zollikofen,46.999722222222,7.4569444444444
3617,Mundaun,46.75,9.1333333333333
3618,Lumnezia,46.716666666667,9.1833333333333
3619,Ilanz/Glion,46.775,9.206
362,Ittigen,46.9775,7.4791666666667
362,Ittigen,46.9775,7.4791666666667
363,Ostermundigen,46.955277777778,7.4833333333333
363,Ostermundigen,46.955277777778,7.4833333333333
3633,Fürstenau,46.716388888889,9.4333333333333
3637,Rothenbrunnen,46.766666666667,9.4166666666667
3638,Scharans,46.718,9.4589
3640,Sils im Domleschg,46.7,9.4497222222222
3661,Cazis,46.73716,9.42665
3662,Flerden,46.699722222222,9.3997222222222
3663,Masein,46.69735,9.42293
3668,Thusis,46.68854,9.43282
3669,Tschappina,46.683055555556,9.3833333333333
3670,Urmein,46.68597,9.40185
3672,Safiental,46.682492,9.315826
3673,Domleschg,46.76,9.45
3681,Avers,46.473888888889,9.5136111111111
3695,Sufers,46.570277777778,9.3663888888889
37,Ossingen,47.612777777778,8.7269444444444
3701,Andeer,46.603,9.4264
371,Biel/Bienne,47.137222222222,7.2472222222222
371,Biel/Bienne,47.137222222222,7.2472222222222
3711,Rongellen,46.67388,9.44055
3712,Zillis-Reischen,46.633055555556,9.4330555555556
3713,Ferrera,46.55,9.4333333333333
3714,Rheinwald,46.53333333,9.2
3715,Muntogna da Schons,46.6289,9.4298
372,Evilard,47.151388888889,7.2388888888889
3721,Bonaduz,46.816388888889,9.4
3722,Domat/Ems,46.81981,9.45455
3723,Rhäzüns,46.799722222222,9.3997222222222
3731,Felsberg,46.833055555556,9.4663888888889
3732,Flims,46.833055555556,9.2830555555556
3733,Tamins,46.8294,9.4066
3734,Trin,46.86243,9.32992
3746,Zernez,46.699722222222,10.099722222222
3752,Samnaun,46.933333333333,10.35
3752,Samnaun,46.95222,10.36647
3762,Scuol,46.797,10.2995
3764,Valsot,46.83333,10.38334
3781,Bever,46.549722222222,9.8830555555556
3782,Celerina/Schlarigna,46.512138888889,9.8590555555556
3783,Madulain,46.583055555556,9.9330555555556
3784,Pontresina,46.499722222222,9.8997222222222
3785,La Punt Chamues-ch,46.566388888889,9.9163888888889
3786,Samedan,46.533611111111,9.8719444444444
3787,St. Moritz,46.497222222222,9.8377777777778
3787,St. Moritz,46.497222222222,9.8377777777778
3788,S-chanf,46.616388888889,9.9833333333333
3789,Sils im Engadin/Segl,46.433055555556,9.7663888888889
3790,Silvaplana,46.466666666667,9.7997222222222
3791,Zuoz,46.602,9.9598
3792,Bregaglia,46.333333333333,9.5833333333333
38,Rheinau,47.645833333333,8.6066666666667
3804,Buseno,46.273,9.10715
3805,Castaneda,46.249722222222,9.1330555555556
3808,Rossa,46.37333,9.12627
381,Arch,47.1679,7.4326
3810,Santa Maria in Calanca,46.266388888889,9.15
382,Büetigen,47.106944444444,7.3444444444444
3821,Lostallo,46.299722222222,9.1833333333333
3822,Mesocco,46.39146,9.23744
3823,Soazza,46.349722222222,9.2163888888889
383,Büren an der Aare,47.140277777778,7.3722222222222
3831,Cama,46.25979,9.2076
3832,Grono,46.2482,9.1477
3834,Roveredo,46.2348,9.1257
3835,San Vittore,46.238,9.1061
3837,Calanca,46.3,9.11667
3847,Val Müstair,46.6,10.416666666667
385,Diessbach bei Büren,47.109444444444,7.3625
3851,Davos,46.809055555556,9.8398333333333
3851,Davos,46.809055555556,9.8398333333333
386,Dotzigen,47.120555555556,7.3402777777778
3861,Fideris,46.88658,9.73945
3862,Furna,46.933055555556,9.6663888888889
3863,Jenaz,46.916388888889,9.7163888888889
387,Lengnau,47.181666666667,7.3666666666667
3871,Klosters,46.883333333333,9.8833388888889
388,Leuzigen,47.176111111111,7.4597222222222
3881,Conters im Prättigau,46.899722222222,9.7833333333333
3882,Küblis,46.914688888889,9.7742583333333
389,Meienried,47.14,7.3402777777778
3891,Luzein,46.9197,9.7668
39,Thalheim an der Thur,47.580555555556,8.7541666666667
390,Meinisberg,47.159444444444,7.3477777777778
3901,Chur,46.85212,9.52965
3901,Chur,46.85212,9.52965
391,Oberwil bei Büren,47.130277777778,7.4069444444444
3911,Churwalden,46.780833333333,9.5433333333333
392,Pieterlen,47.175,7.3388888888889
3921,Arosa,46.783055555556,9.6830555555556
393,Rüti bei Büren,47.152777777778,7.4055555555556
3932,Tschiertschen-Praden,46.816666666667,9.6
394,Wengi,47.083333333333,7.4
3945,Trimmis,46.895833333333,9.5641666666667
3946,Untervaz,46.9275,9.535
3947,Zizers,46.936111111111,9.5652777777778
3951,Fläsch,47.03974,9.53303
3952,Jenins,46.999722222222,9.55
3953,Maienfeld,47.007777777778,9.5308333333333
3954,Malans,46.981944444444,9.5761111111111
3955,Landquart,46.949722222222,9.5666666666667
3961,Grüsch,46.966388888889,9.6330555555556
3962,Schiers,46.966388888889,9.6833333333333
3972,Seewis im Prättigau,46.990277777778,9.6375
3981,Breil/Brigels,46.766388888889,9.0497222222222
3982,Disentis/Mustér,46.73425,8.84761
3982,Disentis/Mustér,46.699722222222,8.8497222222222
3983,Medel,46.633055555556,8.8330555555556
3985,Sumvitg,46.716388888889,8.9330555555556
3986,Tujetsch,46.683055555556,8.7666666666667
3987,Trun,46.74332,8.9831
3988,Obersaxen Mundaun,46.75,9.095
4,Hausen am Albis,47.244722222222,8.5344444444444
40,Trüllikon,47.639166666667,8.6930555555556
4001,Aarau,47.3923,8.0446
4001,Aarau,47.3923,8.0446
4002,Biberstein,47.4141,8.0818
4003,Buchs,47.388880555556,8.0746805555556
4004,Densbüren,47.455277777778,8.0536111111111
4005,Erlinsbach,47.399722222222,8.0125
4006,Gränichen,47.358333333333,8.0997222222222
4007,Hirschthal,47.320555555556,8.0516666666667
4008,Küttigen,47.416388888889,8.05
4009,Muhen,47.333055555556,8.0527777777778
401,Aefligen,47.095555555556,7.5569444444444
4010,Oberentfelden,47.359722222222,8.0486111111111
4012,Suhr,47.374722222222,8.0805555555556
4012,Suhr,47.374722222222,8.0805555555556
4013,Unterentfelden,47.369166666667,8.0416666666667
402,Alchenstorf,47.123888888889,7.6436111111111
4021,Baden,47.47291,8.30799
4021,Baden,47.47291,8.30799
4022,Bellikon,47.38909,8.34362
4023,Bergdietikon,47.394166666667,8.3861111111111
4024,Birmenstorf,47.463611111111,8.25
4026,Ennetbaden,47.481666666667,8.3166666666667
4027,Fislisbach,47.438611111111,8.2944444444444
4028,Freienwil,47.503,8.32654
4029,Gebenstorf,47.4795,8.24235
403,Bäriswil,47.016666666667,7.5333333333333
4030,Killwangen,47.4316,8.34605
4031,Künten,47.38959,8.33028
4032,Mägenwil,47.413611111111,8.2333333333333
4033,Mellingen,47.419166666667,8.2763888888889
4034,Neuenhof,47.446944444444,8.3291666666667
4035,Niederrohrdorf,47.42347,8.30485
4036,Oberehrendingen,47.496944444444,8.3402777777778
4037,Oberrohrdorf,47.421944444444,8.3166666666667
4038,Obersiggenthal,47.48691,8.29215
4039,Remetschwil,47.410833333333,8.3319444444444
404,Burgdorf,47.056666666667,7.6263888888889
404,Burgdorf,47.056666666667,7.6263888888889
4040,Spreitenbach,47.41811,8.3661
4040,Spreitenbach,47.41811,8.3661
4041,Stetten,47.401388888889,8.3069444444444
4044,Untersiggenthal,47.50205,8.2538
4045,Wettingen,47.46586,8.32666
4045,Wettingen,47.46586,8.32666
4046,Wohlenschwil,47.41152,8.25903
4047,Würenlingen,47.5322,8.2566
4048,Würenlos,47.44184,8.36467
4049,Ehrendingen,47.49952,8.34434
405,Ersigen,47.091666666667,7.5941666666667
406,Hasle bei Burgdorf,47.017777777778,7.6555555555556
4061,Arni,47.319166666667,8.4222222222222
4062,Berikon,47.3525,8.3736111111111
4063,Bremgarten,47.352777777778,8.34
4064,Büttikon,47.329166666667,8.2691666666667
4065,Dottikon,47.384444444444,8.2402777777778
4066,Eggenwil,47.370555555556,8.3402777777778
4067,Fischbach-Göslikon,47.371944444444,8.3069444444444
4068,Hägglingen,47.38914,8.25225
407,Heimiswil,47.064444444444,7.6597222222222
4071,Jonen,47.298333333333,8.3972222222222
4072,Niederwil,47.380277777778,8.2972222222222
4073,Oberlunkhofen,47.3125,8.39765
4074,Oberwil-Lieli,47.333333333333,8.3833333333333
4075,Rudolfstetten-Friedlisberg,47.369166666667,8.3819444444444
4076,Sarmenstorf,47.312222222222,8.25
4077,Tägerig,47.403888888889,8.2805555555556
4078,Uezwil,47.316388888889,8.275
4079,Unterlunkhofen,47.321944444444,8.3819444444444
408,Hellsau,47.14372,7.64832
4080,Villmergen,47.348333333333,8.2455555555556
4081,Widen,47.37005,8.35807
4082,Wohlen,47.350555555556,8.2777777777778
4082,Wohlen,47.350555555556,8.2777777777778
4083,Zufikon,47.34591,8.35945
4084,Islisberg,47.32313,8.43938
409,Hindelbank,47.044166666667,7.5402777777778
4091,Auenstein,47.417777777778,8.1358333333333
4092,Birr,47.435833333333,8.2027777777778
4093,Birrhard,47.434444444444,8.2458333333333
4095,Brugg,47.486388888889,8.2083333333333
4095,Brugg,47.486388888889,8.2083333333333
4099,Habsburg,47.463611111111,8.1861111111111
41,Truttikon,47.629722222222,8.7275
410,Höchstetten,47.143888888889,7.6316666666667
4100,Hausen,47.462222222222,8.2138888888889
4104,Lupfig,47.441388888889,8.2
4105,Mandach,47.548333333333,8.1858333333333
4106,Mönthal,47.519166666667,8.1402777777778
4107,Mülligen,47.458055555556,8.2402777777778
411,Kernenried,47.068888888889,7.5458333333333
4110,Remigen,47.516388888889,8.1875
4111,Riniken,47.495555555556,8.1875
4112,Rüfenach,47.509444444444,8.2080555555556
4114,Schinznach-Bad,47.449722222222,8.1694444444444
4115,Schinznach-Dorf,47.448333333333,8.1444444444444
4117,Thalheim,47.437222222222,8.1041666666667
412,Kirchberg,47.085833333333,7.5861111111111
4120,Veltheim,47.44,8.1483333333333
4121,Villigen,47.5262,8.2196
4122,Villnachern,47.471388888889,8.1608333333333
4123,Windisch,47.480277777778,8.2222222222222
4124,Bözberg,47.5,8.15
4125,Schinznach,47.448611,8.144452
413,Koppigen,47.134444444444,7.6041666666667
4131,Beinwil am See,47.267777777778,8.2025
4132,Birrwil,47.29024,8.19622
4134,Dürrenäsch,47.321944444444,8.1569444444444
4135,Gontenschwil,47.273333333333,8.1472222222222
4136,Holziken,47.321944444444,8.0388888888889
4137,Leimbach,47.273333333333,8.1694444444444
4138,Leutwil,47.309444444444,8.175
4139,Menziken,47.24,8.1916666666667
414,Krauchthal,47.010833333333,7.5680555555556
4140,Oberkulm,47.3,8.1236111111111
4141,Reinach,47.253888888889,8.1833333333333
4142,Schlossrued,47.291388888889,8.0913888888889
4143,Schmiedrued,47.263888888889,8.1125
4144,Schöftland,47.305277777778,8.0527777777778
4145,Teufenthal,47.331666666667,8.1166666666667
4146,Unterkulm,47.312222222222,8.115
4147,Zetzwil,47.288611111111,8.1527777777778
415,Lyssach,47.064444444444,7.5794444444444
4161,Eiken,47.533055555556,7.9902777777778
4163,Frick,47.508055555556,8.0222222222222
4164,Gansingen,47.544166666667,8.1347222222222
4165,Gipf-Oberfrick,47.499722222222,8.0055555555556
4169,Kaisten,47.54,8.0458333333333
4170,Laufenburg,47.560833333333,8.0594444444444
4172,Münchwilen,47.538611111111,7.9638888888889
4173,Oberhof,47.451111111111,8.0069444444444
4175,Oeschgen,47.521944444444,8.0180555555556
4176,Schwaderloch,47.585833333333,8.1441666666667
4177,Sisseln,47.554444444444,7.9902777777778
418,Oberburg,47.038888888889,7.6275
4181,Wittnau,47.481111111111,7.9777777777778
4182,Wölflinswil,47.4611,7.9979
4183,Zeihen,47.4775,8.0847222222222
4184,Mettauertal,47.561061111111,8.13255
4185,Böztal,47.5,8.0630555555556
4186,Herznach-Ueken,47.473055555556,8.0516666666667
4191,Ammerswil,47.369166666667,8.2066666666667
4192,Boniswil,47.317777777778,8.1858333333333
4193,Brunegg,47.419444444444,8.2177777777778
4194,Dintikon,47.365,8.2291666666667
4195,Egliswil,47.34985,8.18629
4196,Fahrwangen,47.295833333333,8.2430555555556
4197,Hallwil,47.330277777778,8.1786111111111
4198,Hendschiken,47.387222222222,8.2194444444444
4199,Holderbank,47.433055555556,8.1680555555556
420,Rüdtligen-Alchenflüh,47.084444444444,7.5819444444444
4200,Hunzenschwil,47.385833333333,8.1263888888889
4201,Lenzburg,47.3875,8.1802777777778
4201,Lenzburg,47.3875,8.1802777777778
4202,Meisterschwanden,47.296111111111,8.2302777777778
4203,Möriken-Wildegg,47.416388888889,8.1830555555556
4204,Niederlenz,47.4025,8.1763888888889
4205,Othmarsingen,47.40115,8.21528
4206,Rupperswil,47.4025,8.1277777777778
4207,Schafisheim,47.378888888889,8.1430555555556
4208,Seengen,47.3275,8.2083333333333
4209,Seon,47.345833333333,8.1597222222222
421,Rumendingen,47.105277777778,7.6441666666667
4210,Staufen,47.383333333333,8.1666666666667
422,Rüti bei Lyssach,47.056388888889,7.5769444444444
4221,Abtwil,47.176111111111,8.3555555555556
4222,Aristau,47.28563,8.36236
4223,Auw,47.212222222222,8.3663888888889
4224,Beinwil (Freiamt),47.231666666667,8.3455555555556
4226,Besenbüren,47.315,8.3458333333333
4227,Bettwil,47.291388888889,8.2663888888889
4228,Boswil,47.301111111111,8.3138888888889
4229,Bünzen,47.310833333333,8.3261111111111
423,Willadingen,47.145,7.6147222222222
4230,Buttwil,47.26769,8.31113
4231,Dietwil,47.14877,8.39204
4232,Geltwil,47.2495,8.32353
4233,Kallern,47.313611111111,8.2944444444444
4234,Merenschwand,47.262222222222,8.3775
4235,Mühlau,47.230277777778,8.3916666666667
4236,Muri,47.274722222222,8.3416666666667
4237,Oberrüti,47.1661,8.39481
4238,Rottenschwil,47.31375,8.36202
4239,Sins,47.191388888889,8.3969444444444
424,Wynigen,47.106666666667,7.6680555555556
4240,Waltenschwil,47.335833333333,8.3052777777778
4251,Hellikon,47.5097,7.9229
4252,Kaiseraugst,47.541388888889,7.7277777777778
4253,Magden,47.528888888889,7.8152777777778
4254,Möhlin,47.558333333333,7.8458333333333
4254,Möhlin,47.558333333333,7.8458333333333
4255,Mumpf,47.547222222222,7.9194444444444
4256,Obermumpf,47.531666666667,7.9375
4257,Olsberg,47.523333333333,7.7847222222222
4258,Rheinfelden,47.553888888889,7.7958333333333
4259,Schupfart,47.515277777778,7.9666666666667
4260,Stein,47.544166666667,7.9513888888889
4261,Wallbach,47.560833333333,7.9041666666667
4262,Wegenstetten,47.5,7.9333333333333
4263,Zeiningen,47.542777777778,7.8708333333333
4264,Zuzgen,47.526111111111,7.9
4271,Aarburg,47.320555555556,7.9013888888889
4273,Bottenwil,47.285833333333,8.0052777777778
4274,Brittnau,47.260833333333,7.9472222222222
4275,Kirchleerau,47.277777777778,8.0694444444444
4276,Kölliken,47.3375,8.0236111111111
4277,Moosleerau,47.269166666667,8.0652777777778
4279,Murgenthal,47.266388888889,7.8333333333333
4280,Oftringen,47.315,7.9236111111111
4280,Oftringen,47.315,7.9236111111111
4281,Reitnau,47.2525,8.0444444444444
4282,Rothrist,47.302777777778,7.8833333333333
4283,Safenwil,47.319166666667,7.9833333333333
4284,Staffelbach,47.283055555556,8.0472222222222
4285,Strengelbach,47.281666666667,7.9291666666667
4286,Uerkheim,47.305277777778,8.025
4287,Vordemwald,47.276111111111,7.9
4288,Wiliberg,47.269444444444,8.0222222222222
4289,Zofingen,47.28836,7.94754
4289,Zofingen,47.28836,7.94754
43,Volken,47.575,8.6261111111111
4301,Baldingen,47.555277777778,8.3163888888889
4302,Böbikon,47.555277777778,8.3344444444444
4303,Böttstein,47.556666666667,8.2247222222222
4304,Döttingen,47.570555555556,8.2597222222222
4305,Endingen,47.538611111111,8.2902777777778
4306,Fisibach,47.563611111111,8.4094444444444
4307,Full-Reuenthal,47.607222222222,8.1986944444444
4308,Kaiserstuhl,47.568611111111,8.4191666666667
4309,Klingnau,47.583055555556,8.25
